subject,take,class_index,view,frame_index,hip_x,hip_y
5,4,30,1,10260,1248.044471779277,578.0155743533094
5,4,30,2,10260,1088.616796398024,463.0300541027134
5,4,31,1,10681,1314.113775604239,553.8373129535042
5,4,31,2,10681,1039.922624315201,435.17417671943775
5,4,32,1,10986,1409.455988610358,609.5536417786118
5,4,32,2,10986,1112.1569993626522,465.23068632744827
5,4,33,1,11415,1443.9364557968318,568.4753409489565
5,4,33,2,11415,1124.0336532317149,425.8859246861474
5,4,34,1,11631,1415.0384715059547,677.992720170027
5,4,34,2,11631,1144.7456484778636,518.0368683074745
5,4,35,1,12033,1307.7526044504675,580.1508816756585
5,4,35,2,12033,1176.9570119060368,450.252028674768
5,4,36,1,12457,1285.5965503428542,675.4819141344622
5,4,36,2,12457,1167.556442195077,534.7687707427589
5,4,37,1,12806,1136.6384565847713,565.9791640935332
5,4,37,2,12806,1118.5884610915025,466.74593364702554
5,4,38,1,13200,958.7832411520891,606.5724070276983
5,4,38,2,13200,1107.4719763493722,539.1412081354457
5,4,39,1,13634,861.5021301134244,602.2886983983666
5,4,39,2,13634,1145.9705999257383,551.5457598461392
5,4,40,1,14085,856.5503274086765,615.7494720494249
5,4,40,2,14085,1116.0744348496783,570.6078824705041
5,4,41,1,14390,728.6857979491604,615.0460963233518
5,4,41,2,14390,1177.3138917195438,594.9196696342483
5,4,42,1,15016,908.1531453450383,599.6089750875052
5,4,42,2,15016,1145.509394039987,538.5368259647944
5,4,43,1,15413,908.2953389404325,597.4592390579751
5,4,43,2,15413,1146.6824470000008,536.1706221327441
5,4,44,1,15905,893.5554427281471,578.0936988963496
5,4,44,2,15905,1127.6357454958777,521.1608005009656
5,4,45,1,16676,842.0678172604668,568.0412319911051
5,4,45,2,16676,1156.4528709397157,518.3381858704545
5,5,1,1,164,621.1917273678754,543.9128685156156
5,5,1,2,164,1010.2197478305831,559.6270145260871
5,5,2,1,759,666.0672530165868,560.0924108474683
5,5,2,2,759,1010.140461840151,568.1105105722133
5,5,3,1,1264,711.6949614799519,585.3652976782021
5,5,3,2,1264,989.1872839121722,589.8197282232953
5,5,4,1,1862,838.1237151300002,588.5734415117392
5,5,4,2,1862,1019.1489354965976,556.5136708017714
5,5,5,1,2379,981.0469034510202,593.6368889890499
5,5,5,2,2379,1058.4570186322687,526.1321655777493
5,5,6,1,2727,973.6665912730979,575.5470093882474
5,5,6,2,2727,1091.9895188208757,505.6346538254092
5,5,7,1,3204,1059.0132168529224,603.1336136921377
5,5,7,2,3204,1075.6395828095247,518.7072363310167
5,5,8,1,3746,1187.5089638957184,607.6270115638573
5,5,8,2,3746,1097.3414801378449,497.92670810867867
5,5,9,1,4264,1311.2612591158368,608.8283263926082
5,5,9,2,4264,1108.8101477346324,478.15164256373964
5,5,10,1,4527,1314.207415517008,583.2863649919432
5,5,10,2,4527,1129.7968628081467,453.9256864708308
5,5,11,1,4872,1224.128830092187,574.6767859717334
5,5,11,2,4872,1100.688935861346,461.5735338101731
5,5,12,1,5161,1160.4649578155477,573.5030713553708
5,5,12,2,5161,1110.8327063424774,469.57939667050135
5,5,13,1,5432,1082.293137353622,568.6241610602247
5,5,13,2,5432,1094.6231007928805,478.9532577495517
5,5,14,1,5679,1015.0239622931217,570.8164974621224
5,5,14,2,5679,1106.6842639006277,491.821634803671
5,5,15,1,5822,1004.525192519473,577.13638259805
5,5,15,2,5822,1097.809036701629,500.88631096415526
5,5,16,1,6084,1094.9928634214782,594.0906303623768
5,5,16,2,6084,1070.32866463471,503.6529614255978
5,5,17,1,6281,1033.8507938657008,593.4833262904307
5,5,17,2,6281,1084.3240569750383,513.0527573713508
5,5,18,1,6489,1094.0027817227262,594.5737979908146
5,5,18,2,6489,1072.346893663537,504.1189242246378
5,5,19,1,6846,1096.1163644078542,593.2196631362938
5,5,19,2,6846,1078.0846092641907,501.89821279847257
5,5,20,1,7134,1135.1926493239446,577.7244418724085
5,5,20,2,7134,1081.778661662299,479.9273031207099
5,5,21,1,7399,1029.2054402300528,596.2223939193653
5,5,21,2,7399,1045.0577472807533,520.5135278072673
5,5,22,1,7597,1071.7683989497384,586.0832322199793
5,5,22,2,7597,1053.3853244108263,501.4928693351784
5,5,23,1,7831,1024.0870687036272,593.782097562142
5,5,23,2,7831,1045.2708289378024,519.0028767122147
5,5,24,1,8161,1027.0288998135384,590.8703606291429
5,5,24,2,8161,1045.6059874242646,515.4245930947468
5,5,25,1,8686,1079.7015635246034,579.0293510715452
5,5,25,2,8686,1030.967614747872,494.98626008388754
5,5,26,1,9107,1084.0850815617832,564.3770912527483
5,5,26,2,9107,1050.2560320047437,478.01267350613796
5,5,27,1,-1,771.7517549338393,556.8398502620287
5,5,27,2,-1,1088.774125188545,528.1162841560613
5,5,28,1,9392,1129.4274534282056,561.7655004630356
5,5,28,2,9392,1063.6934136115601,466.9402944323356
5,5,29,1,9632,1208.540636089456,583.7498873719021
5,5,29,2,9632,1059.59500125033,475.4549187290555
5,5,30,1,9937,1200.6609947498255,576.6802878246493
5,5,30,2,9937,1082.9265537690173,468.3329859207738
5,5,31,1,10334,1259.3817333771074,549.2666988555939
5,5,31,2,10334,1028.521518374633,437.8361934916227
5,5,32,1,10654,1359.109699521929,608.1727458541176
5,5,32,2,10654,1102.8907282635876,470.8465490097364
5,5,33,1,11191,1387.8173680530922,563.9839565666152
5,5,33,2,11191,1111.8433277887752,428.40134783225847
5,5,34,1,11400,1348.5443576098096,681.1311330881874
5,5,34,2,11400,1129.6038502281428,532.5116023302579
5,5,35,1,11771,1213.0735876239294,569.2355638047338
5,5,35,2,11771,1136.1282870733344,455.7793868284978
5,5,36,1,12191,1166.859782189557,673.1631564174006
5,5,36,2,12191,1117.3747451558065,559.9884431281943
5,5,37,1,12594,1008.995033167747,551.2197647027976
5,5,37,2,12594,1061.585472887912,476.74785337706413
5,5,38,1,12924,877.6980973087396,592.9264891077019
5,5,38,2,12924,1059.657157707485,547.5639773859377
5,5,39,1,13274,798.0173065445936,604.9246062135089
5,5,39,2,13274,1114.2242757910137,573.8524722676
5,5,40,1,13579,792.1777684063679,609.4831803591185
5,5,40,2,13579,1076.3326567167733,585.3832583308863
5,5,41,1,13857,655.2130557903122,619.9879346846004
5,5,41,2,13857,1161.7857834421225,626.2075893733621
5,5,42,1,14359,834.5079348357938,597.3650505310098
5,5,42,2,14359,1081.1324247018003,560.2545231171182
5,5,43,1,14666,832.4795191583189,592.6595827538367
5,5,43,2,14666,1084.269572148136,555.1190384771397
5,5,44,1,15031,817.2844589658356,569.9972158627945
5,5,44,2,15031,1068.4318572019206,534.8411448572964
5,5,45,1,15681,768.7171547335506,556.4795563904396
5,5,45,2,15681,1085.6677345554945,528.7254073255003
5,6,1,1,130,599.0941182732911,542.5486831044163
5,6,1,2,130,996.1644896391598,565.9401755985198
5,6,2,1,772,638.8863701446863,561.1962403075773
5,6,2,2,772,998.7252687625337,578.9298845012987
5,6,3,1,1239,689.7281389988168,580.9757383443037
5,6,3,2,1239,978.3881510718327,592.0514665570174
5,6,4,1,1832,814.6165034683011,587.3093044125809
5,6,4,2,1832,1002.7017873405106,562.7091724795
5,6,5,1,2379,951.617168996681,590.3055788662583
5,6,5,2,2379,1031.8175280718121,531.4164067955448
5,6,6,1,2722,945.1261952893205,569.7722687109899
5,6,6,2,2722,1075.311063505866,506.70842631860734
5,6,7,1,3202,1034.336376645895,595.7562441833305
5,6,7,2,3202,1063.494775477319,517.2501388570737
5,6,8,1,3739,1164.6725054837127,602.8432663807163
5,6,8,2,3739,1085.558487288707,498.4127927889961
5,6,9,1,-1,594,532
5,6,9,2,-1,998,562
5,6,10,1,-1,593,545
5,6,10,2,-1,994,553
5,6,11,1,-1,595,537
5,6,11,2,-1,990,561
5,6,12,1,-1,596,540
5,6,12,2,-1,995,562
5,6,13,1,-1,592,547
5,6,13,2,-1,999,560
5,6,14,1,-1,596,540
5,6,14,2,-1,997,560
5,6,15,1,-1,598,547
5,6,15,2,-1,997,561
5,6,16,1,-1,597,541
5,6,16,2,-1,992,560
5,6,17,1,-1,587,537
5,6,17,2,-1,996,564
5,6,18,1,-1,597,541
5,6,18,2,-1,998,562
5,6,19,1,-1,595,543
5,6,19,2,-1,1001,559
5,6,20,1,-1,595,546
5,6,20,2,-1,993,568
5,6,21,1,-1,594,543
5,6,21,2,-1,999,562
5,6,22,1,-1,590,546
5,6,22,2,-1,999,561
5,6,23,1,-1,593,540
5,6,23,2,-1,991,555
5,6,24,1,-1,596,542
5,6,24,2,-1,994,566
5,6,25,1,-1,597,547
5,6,25,2,-1,987,567
5,6,26,1,-1,594,547
5,6,26,2,-1,994,568
5,6,27,1,-1,596,543
5,6,27,2,-1,992,567
5,6,28,1,-1,596,547
5,6,28,2,-1,992,564
5,6,29,1,-1,595,545
5,6,29,2,-1,995,571
5,6,30,1,-1,592,542
5,6,30,2,-1,995,563
5,6,31,1,-1,596,548
5,6,31,2,-1,995,570
5,6,32,1,-1,593,554
5,6,32,2,-1,993,570
5,6,33,1,-1,599,540
5,6,33,2,-1,993,573
5,6,34,1,-1,593,549
5,6,34,2,-1,994,567
5,6,35,1,-1,591,549
5,6,35,2,-1,995,564
5,6,36,1,-1,595,544
5,6,36,2,-1,993,568
5,6,37,1,-1,591,546
5,6,37,2,-1,1000,568
5,6,38,1,-1,597,545
5,6,38,2,-1,990,565
5,6,39,1,-1,594,549
5,6,39,2,-1,998,563
5,6,40,1,-1,589,547
5,6,40,2,-1,995,568
5,6,41,1,-1,592,547
5,6,41,2,-1,994,565
5,6,42,1,-1,599,527
5,6,42,2,-1,999,567
5,6,43,1,-1,594,545
5,6,43,2,-1,993,565
5,6,44,1,-1,596,549
5,6,44,2,-1,992,571
5,6,45,1,-1,596,556
5,6,45,2,-1,992,568
5,7,1,1,238,593.9875836378333,541.1580422811081
5,7,1,2,238,986.2334315505841,566.6984797356344
5,7,2,1,914,634.656343750104,557.0790360237054
5,7,2,2,914,993.9693227588461,575.2593303676923
5,7,3,1,1382,679.4823813551046,577.4210581951536
5,7,3,2,1382,979.9658179974829,590.3293328340237
5,7,4,1,2013,802.7360511068578,583.5551511550553
5,7,4,2,2013,1014.0318294349449,560.0022489457879
5,7,5,1,2574,934.2507816282185,586.3652562756406
5,7,5,2,2574,1037.8994883795576,530.246341481824
5,7,6,1,2958,927.3494816244523,572.6703225035963
5,7,6,2,2958,1075.4299444427622,513.3118906460469
5,7,7,1,3411,1008.0702577061527,586.2376155941884
5,7,7,2,3411,1060.3677249904263,512.9484940016553
5,7,8,1,3989,1127.4706425536,596.8483839075777
5,7,8,2,3989,1078.3335478415995,499.824911071087
5,7,9,1,4496,1258.4193414767974,600.1086661912069
5,7,9,2,4496,1101.6006069097984,479.19176775551864
5,7,10,1,4774,1258.6246158608772,580.9822958258857
5,7,10,2,4774,1117.762764197316,460.8443968756329
5,7,11,1,5189,1183.7158010313706,573.7453776779753
5,7,11,2,5189,1090.7163995784092,467.67081429759077
5,7,12,1,5496,1127.7884990442533,572.6267771347219
5,7,12,2,5496,1097.4695688659203,475.0367559900168
5,7,13,1,5791,1055.2142785424155,567.0080781190854
5,7,13,2,5791,1076.437971248503,483.469847651453
5,7,14,1,6054,995.4128524915049,565.1403973157004
5,7,14,2,6054,1078.9402442325904,492.03117847969895
5,7,15,1,6188,990.3088260565402,574.3935032129382
5,7,15,2,6188,1074.8130563841491,502.8489634090336
5,7,16,1,6441,1081.7542734632186,592.5076890795845
5,7,16,2,6441,1057.1968070034725,505.69973015949887
5,7,17,1,6641,1027.0666470694161,588.537187098457
5,7,17,2,6641,1062.4776564504587,511.44331357024356
5,7,18,1,6851,1078.965321615738,589.8987638905122
5,7,18,2,6851,1060.9467287180748,503.2878913300311
5,7,19,1,7188,1082.4620026946284,591.1129506011932
5,7,19,2,7188,1059.5887499350108,503.97478961083635
5,7,20,1,7501,1119.400526088614,575.4938233686071
5,7,20,2,7501,1065.3316816723084,481.7459556415266
5,7,21,1,7738,1009.6870494204646,588.3766395576404
5,7,21,2,7738,1032.6949110032854,517.4767093245266
5,7,22,1,7941,1054.5034353058395,580.0356392729756
5,7,22,2,7941,1045.7856040024171,499.25694947968054
5,7,23,1,8171,1011.7440746844474,587.5643586512614
5,7,23,2,8171,1033.3477809774524,516.1697650492997
5,7,24,1,8494,1006.590838358252,592.2099729507042
5,7,24,2,8494,1037.0239982603844,521.639596725273
5,7,25,1,9069,1069.0648603423003,574.5641078383263
5,7,25,2,9069,1027.4448816936701,492.6985838095478
5,7,26,1,9474,1059.779454756953,564.9297816930891
5,7,26,2,9474,1037.920017527015,483.73962650257613
5,7,27,1,9781,1105.1379643491189,567.1660675120252
5,7,27,2,9781,1053.4755539734585,476.96498870822876
5,7,28,1,10049,1143.6531664721683,564.3449008748302
5,7,28,2,10049,1069.4537203177679,466.7161298399594
5,7,29,1,10351,1223.3510624786811,585.2955237086154
5,7,29,2,10351,1065.9245463682337,474.04639701560075
5,7,30,1,10706,1203.008785296196,580.1032622324153
5,7,30,2,10706,1087.4497861455611,470.7902345465685
5,7,31,1,11161,1264.3553673922545,550.1639233826292
5,7,31,2,11161,1031.4573826969909,437.77879080475924
5,7,32,1,11466,1362.8561275925854,604.111168082738
5,7,32,2,11466,1092.263649345701,467.5946907804339
5,7,33,1,11969,1393.382015682115,561.1005741269954
5,7,33,2,11969,1097.2496728353647,426.0293662005065
5,7,34,1,12188,1366.2513308337452,673.4491400398076
5,7,34,2,12188,1120.5507319309595,523.9642219782963
5,7,35,1,12488,1255.7932361392302,572.418783049509
5,7,35,2,12488,1151.5127157249844,451.3244063002863
5,7,36,1,12941,1224.6002649277766,680.0773600250498
5,7,36,2,12941,1139.9324763651694,552.4863007792422
5,7,37,1,13286,1059.9788123965873,554.9093927699254
5,7,37,2,13286,1077.1869888920517,470.57059311284496
5,7,38,1,13666,898.0766217992609,601.7058958728032
5,7,38,2,13666,1086.94331420926,549.4170192968872
5,7,39,1,14086,814.8025336226772,608.3314509592229
5,7,39,2,14086,1140.497929869408,570.0632376618548
5,7,40,1,14454,813.4661095850404,610.3260260033918
5,7,40,2,14454,1110.1364603616626,576.4495801597544
5,7,41,1,14746,685.8982347118009,606.4513227859566
5,7,41,2,14746,1173.3264189118174,598.7184141670509
5,7,42,1,15334,869.5461244214212,597.1910110033712
5,7,42,2,15334,1122.6791190671076,547.0084333101413
5,7,43,1,15684,870.6273111341862,596.8171419501235
5,7,43,2,15684,1123.146790715372,546.3079247913565
5,7,44,1,16126,850.6651313696394,572.9638237793115
5,7,44,2,16126,1102.9834616804485,527.0476479800097
5,7,45,1,16881,815.1626131246842,561.7669449592396
5,7,45,2,16881,1122.734162873216,520.4341354516919
5,8,1,1,166,606.6777652541057,543.6807149260118
5,8,1,2,166,1005.2507559938418,564.1716951101932
5,8,2,1,729,643.8116508227337,555.9153482998596
5,8,2,2,729,997.7976128911185,570.5226804018723
5,8,3,1,1164,697.796058998814,578.8115782294659
5,8,3,2,1164,986.6848016336626,585.8602360010882
5,8,4,1,1743,815.6853322112911,585.8516516437634
5,8,4,2,1743,1019.8918343054868,558.7925228680646
5,8,5,1,2289,954.1285266844249,589.8133696172181
5,8,5,2,2289,1050.8595307248813,528.4317274414419
5,8,6,1,2666,946.5371340944486,572.8934561128001
5,8,6,2,2666,1085.0671530838658,508.80269517649566
5,8,7,1,3129,1035.1967851169218,591.7968545278997
5,8,7,2,3129,1071.6588823487662,512.3160533078361
5,8,8,1,3669,1160.8384375209541,599.8560295486559
5,8,8,2,3669,1084.7826177818963,496.33105934348725
5,8,9,1,4189,1288.3801673159817,596.8007027126529
5,8,9,2,4189,1095.0382535946908,472.1313820149857
5,8,10,1,4461,1281.6975671882687,580.3913105749789
5,8,10,2,4461,1115.416392813832,457.09027801736164
5,8,11,1,4818,1211.7777776526914,572.4254325391964
5,8,11,2,4818,1099.7247170753672,461.46018166233733
5,8,12,1,5131,1146.9117608241731,571.9552760528345
5,8,12,2,5131,1106.491984453641,470.6157384147432
5,8,13,1,5439,1065.2639054408,567.362626260604
5,8,13,2,5439,1081.4838544806469,481.67460698016134
5,8,14,1,5654,1003.0950551666963,566.4275077120685
5,8,14,2,5654,1091.5774454345458,490.8576053720031
5,8,15,1,5783,998.9681914682704,572.267745236838
5,8,15,2,5783,1083.4604128470664,498.2678482373391
5,8,16,1,6036,1088.9244296728891,589.7632298624344
5,8,16,2,6036,1060.9605791379497,501.35195184348026
5,8,17,1,6229,1031.44173852413,588.279201757029
5,8,17,2,6229,1070.570104433479,509.5910287792031
5,8,18,1,6446,1090.2017453953908,592.3198052719707
5,8,18,2,6446,1058.8709681678647,503.82487393012934
5,8,19,1,6764,1091.6754370355657,590.7716560859731
5,8,19,2,6764,1062.5249060484769,501.7074131215569
5,8,20,1,7018,1128.3658056349955,574.0194965497939
5,8,20,2,7018,1066.4061146496638,478.73608253105715
5,8,21,1,7308,1022.9471516134827,590.9098319441543
5,8,21,2,7308,1034.3328073838857,517.3362331765097
5,8,22,1,7503,1069.440887276768,585.135600295822
5,8,22,2,7503,1046.0435469100307,501.62835264716705
5,8,23,1,7721,1024.5094080113242,590.2059275058605
5,8,23,2,7721,1036.999549636807,516.0541850691855
5,8,24,1,8043,1026.373871770671,589.1036283961363
5,8,24,2,8043,1039.4658577311875,514.3287858585859
5,8,25,1,8638,1080.5591754094855,579.1359810008225
5,8,25,2,8638,1027.1337896920757,495.2699835345886
5,8,26,1,9023,1083.2744162101424,566.8295179959895
5,8,26,2,9023,1041.9481594284011,481.2533233825957
5,8,27,1,9329,1150.3574724251434,568.7767852464947
5,8,27,2,9329,1065.7839642946467,470.15799600209965
5,8,28,1,9584,1197.501758140404,565.9719300924237
5,8,28,2,9584,1080.6645394336083,459.04282209957034
5,8,29,1,9806,1280.4974654866382,587.8642905270085
5,8,29,2,9806,1078.8128095245793,466.5760034366833
5,8,30,1,10159,1266.868903336752,578.3261887495717
5,8,30,2,10159,1095.0917063852673,458.871968724598
5,8,31,1,10616,1311.7162049463623,551.1820653502398
5,8,31,2,10616,1035.3600652793123,431.8330166894847
5,8,32,1,10943,1412.650324260594,608.659548782819
5,8,32,2,10943,1099.0693923699826,463.74245082303673
5,8,33,1,11489,1440.2179820054373,563.4424115838875
5,8,33,2,11489,1106.5172410272432,421.4330153643755
5,8,34,1,11705,1415.2860593135513,669.4772314813162
5,8,34,2,11705,1122.10569897705,512.5092366371472
5,8,35,1,12099,1290.4084979945542,574.3080622213175
5,8,35,2,12099,1152.5951811343878,447.9852643288103
5,8,36,1,12513,1269.5609794580785,680.7200400601382
5,8,36,2,12513,1144.5139620922575,544.2876530979846
5,8,37,1,12889,1099.9421594030925,556.8519073775192
5,8,37,2,12889,1082.6698322355123,465.51634929357044
5,8,38,1,13256,942.9542937604748,594.2980142545084
5,8,38,2,13256,1097.1026105554115,530.7131442387331
5,8,39,1,13631,854.4272874481939,596.9278490925653
5,8,39,2,13631,1142.0551934938344,547.9690788397339
5,8,40,1,14013,859.0340237244465,605.0839691185412
5,8,40,2,14013,1119.10390825592,558.3690555540438
5,8,41,1,14269,730.6002707400672,610.188105475988
5,8,41,2,14269,1174.2746568300718,589.9953115692248
5,8,42,1,14839,891.6883434053893,589.8177332624701
5,8,42,2,14839,1105.1473983464132,536.099640671234
5,8,43,1,15154,900.1668083433708,590.5908727320117
5,8,43,2,15154,1103.8336480743096,535.2165563952157
5,8,44,1,15641,869.9396603141821,568.8186275103667
5,8,44,2,15641,1086.8971479388827,519.9541216785806
5,8,45,1,16381,833.1757897067513,560.6150078233185
5,8,45,2,16381,1108.786765793952,516.6207476202136
6,1,1,1,210,738.5960185624493,564.3553046560183
6,1,1,2,210,1062.4188436916888,536.5431267489698
6,1,2,1,1011,772.2473793272292,576.0870435378105
6,1,2,2,1011,1052.3835179097,544.0222136764122
6,1,3,1,1466,804.5807885378822,584.798932198949
6,1,3,2,1466,1029.0400736379029,549.6275953247293
6,1,4,1,2041,926.0339581257117,594.571062939006
6,1,4,2,2041,1068.3699304045012,531.1106559355073
6,1,5,1,2571,1028.306403442761,593.2920633987464
6,1,5,2,2571,1073.3600430198137,510.8495397201665
6,1,6,1,2975,1013.8336463576761,583.1934234749751
6,1,6,2,2975,1092.9598604175728,501.3293053908668
6,1,7,1,3438,1086.6308596961956,591.4403638533664
6,1,7,2,3438,1048.8215399156732,501.7184120622282
6,1,8,1,3901,1172.1503929971084,589.5472452754118
6,1,8,2,3901,1075.0065896621516,484.424110656018
6,1,9,1,4250,1262.8304897248267,593.2745728860026
6,1,9,2,4250,1095.3110571138689,473.31155223803216
6,1,10,1,4533,1271.2675270995055,585.7165201854575
6,1,10,2,4533,1110.0595074569503,464.33025426984545
6,1,11,1,4950,1190.4419398903774,576.0878702480379
6,1,11,2,4950,1082.271895234727,468.7417653166107
6,1,12,1,5363,1098.7210558474114,580.3576883786317
6,1,12,2,5363,1098.1844640550526,484.67813151140047
6,1,13,1,5735,1000.6156502549907,577.2037569370779
6,1,13,2,5735,1077.7798270144895,498.9363061341977
6,1,14,1,6118,892.7988358052211,579.7088748777131
6,1,14,2,6118,1079.5855270863192,520.4710049809612
6,1,15,1,6313,881.9365107333534,585.4623839994925
6,1,15,2,6313,1077.7872527464679,528.9279987017212
6,1,16,1,6521,962.2903140604964,588.1280383870696
6,1,16,2,6521,1058.2606799709426,518.6711105570471
6,1,17,1,6761,909.5455394973927,585.6063545865336
6,1,17,2,6761,1072.417979845561,524.3329240881608
6,1,18,1,7106,964.349914631167,592.2050755991563
6,1,18,2,7106,1055.1456106890369,522.8513772288692
6,1,19,1,7473,967.4248098938955,593.175367158013
6,1,19,2,7473,1054.011482781961,523.4132667537589
6,1,20,1,7791,994.0239793316881,576.459772246454
6,1,20,2,7791,1045.2196061459363,502.3165005799488
6,1,21,1,7975,909.3558608395406,580.4384844143633
6,1,21,2,7975,1017.463530491963,524.4851034974389
6,1,22,1,8218,957.2863183869588,582.6679385662017
6,1,22,2,8218,1040.9800293736178,515.6020540224345
6,1,23,1,8506,903.5728052508863,588.6418670616038
6,1,23,2,8506,1020.8953065739933,534.1980609351463
6,1,24,1,8870,900.3015218953404,589.612416902473
6,1,24,2,8870,1019.0998239713175,536.0989540829347
6,1,25,1,9441,956.7560843820564,594.059429144982
6,1,25,2,9441,1043.7847743482878,527.37015044375
6,1,26,1,9905,951.1941337002954,575.2581410909539
6,1,26,2,9905,1051.4862796817863,507.8798707926798
6,1,27,1,10268,1039.1156748318394,579.1183338362281
6,1,27,2,10268,1072.5830663037093,495.03144220643645
6,1,28,1,10620,1125.3540658629163,582.0817119231087
6,1,28,2,10620,1092.4299744792447,482.8262661491606
6,1,29,1,10768,1170.7839796383576,585.6412964108996
6,1,29,2,10768,1089.9819678539534,479.72100758161645
6,1,30,1,11195,1212.9233140165866,585.9841049700157
6,1,30,2,11195,1111.279295670488,472.33782613146656
6,1,31,1,11761,1302.118760546548,560.4167354865843
6,1,31,2,11761,1103.087769567942,438.74291527546296
6,1,32,1,12090,1378.5233079440773,607.82613729014
6,1,32,2,12090,1161.1411878340432,465.37210945323574
6,1,33,1,12525,1399.6604701398128,567.4324094336359
6,1,33,2,12525,1162.911957811541,429.56514900948036
6,1,34,1,12827,1380.6512448071242,675.1937913987672
6,1,34,2,12827,1174.7742776015245,519.0582577618959
6,1,35,1,13188,1227.1638085279894,574.4661595950769
6,1,35,2,13188,1168.2729662324577,455.85094728310503
6,1,36,1,13557,1165.8296325382437,667.2916259963706
6,1,36,2,13557,1123.0883063265903,552.0695435318573
6,1,37,1,13911,1007.0717619629464,556.6508545846746
6,1,37,2,13911,1087.7904562968151,476.32957787606836
6,1,38,1,14345,861.69045843133,600.8362947431076
6,1,38,2,14345,1103.118328025811,546.7392063737683
6,1,39,1,14758,760.8352462874734,607.4142785658432
6,1,39,2,14758,1130.024498509287,573.2225844511944
6,1,40,1,15058,764.081288129897,609.7711644323165
6,1,40,2,15058,1121.7062163462224,576.1965933854244
6,1,41,1,15285,645.33161600433,605.4970111389256
6,1,41,2,15285,1125.895434837223,601.9067445684949
6,1,42,1,15985,849.3041104541668,603.8292634074188
6,1,42,2,15985,1123.853155981478,550.1076344598109
6,1,43,1,16388,853.5111668835033,607.9986631776784
6,1,43,2,16388,1122.2137165301806,553.8794449013934
6,1,44,1,16883,834.1432205687272,588.9075723709187
6,1,44,2,16883,1112.8528677403262,538.419699375022
6,1,45,1,17381,800.3352771075639,572.4721422095249
6,1,45,2,17381,1134.2470133682964,524.9565636458282
6,2,1,1,135,621.9490395078483,553.3483018970875
6,2,1,2,135,985.4431802386914,559.5733457730387
6,2,2,1,745,661.2027093342626,566.1250581995408
6,2,2,2,745,984.0222246145759,566.3254356682864
6,2,3,1,1290,697.6379728509471,585.6469910501158
6,2,3,2,1290,958.7868896220142,584.9611490310568
6,2,4,1,1796,801.5551688958375,586.3688645529488
6,2,4,2,1796,1011.7078561099283,554.1035382679373
6,2,5,1,2248,904.96109048566,588.182313222294
6,2,5,2,2248,1033.2205397417654,532.1123733834504
6,2,6,1,2648,890.1850585904052,578.7224967384053
6,2,6,2,2648,1046.8361355898528,523.274560047979
6,2,7,1,3046,969.5910613349519,586.5780338484296
6,2,7,2,3046,1011.9651555563777,520.3888669740863
6,2,8,1,3486,1055.944081241236,582.9248235383302
6,2,8,2,3486,1034.0331798259174,499.6247883654515
6,2,9,1,3900,1157.8338325172406,591.7532342549528
6,2,9,2,3900,1058.3767060594757,490.0684359612206
6,2,10,1,4180,1167.678724021215,580.7518040625863
6,2,10,2,4180,1069.253899782541,477.34076303999393
6,2,11,1,4645,1093.4685510673426,570.1315454140909
6,2,11,2,4645,1038.711178687508,480.6295563219563
6,2,12,1,5031,995.752532210204,574.9789507114474
6,2,12,2,5031,1044.4034646208736,500.57688772170525
6,2,13,1,5413,899.2048913727626,573.8536940157826
6,2,13,2,5413,1032.0911877907681,517.7513519950923
6,2,14,1,5791,785.0983572289833,576.1003764634092
6,2,14,2,5791,1021.7645655288203,544.6201338811736
6,2,15,1,5968,775.7160963707331,579.8926316507252
6,2,15,2,5968,1016.6118892081965,551.7706851500976
6,2,16,1,6165,865.9812264929608,586.186866078833
6,2,16,2,6165,1002.7825686520557,541.0235920989742
6,2,17,1,6368,808.7686191771029,582.1729195568133
6,2,17,2,6368,1008.7137726106663,547.9612410704468
6,2,18,1,6718,867.1600908245396,589.8789983609864
6,2,18,2,6718,1001.6349328539441,545.0545896550606
6,2,19,1,7056,869.4711856052852,590.2060952920926
6,2,19,2,7056,1000.8126088521626,545.0302957780756
6,2,20,1,7323,899.6885892732785,566.4086454998028
6,2,20,2,7323,992.2648702437698,513.3890395983524
6,2,21,1,7526,811.4627998575162,577.2342279350969
6,2,21,2,7526,963.3273724580478,546.611986444487
6,2,22,1,7711,864.1188614495272,577.0210572907405
6,2,22,2,7711,988.0224424277945,532.6327769723146
6,2,23,1,8003,808.3400158635299,577.9396405222499
6,2,23,2,8003,964.5336178819289,548.0004804675889
6,2,24,1,8331,805.3859811967817,581.4221693696918
6,2,24,2,8331,964.025356591122,552.8414117621592
6,2,25,1,8846,854.691897716476,583.2944171250497
6,2,25,2,8846,973.6325193057388,543.2651530776228
6,2,26,1,9291,863.542933853215,568.1252655123459
6,2,26,2,9291,987.1526153512627,522.7426324837803
6,2,27,1,9617,948.0625593753063,568.635279494535
6,2,27,2,9617,1005.3341418414032,505.78683232902716
6,2,28,1,9947,1043.7431180343572,570.9288958530883
6,2,28,2,9947,1033.5654389301624,489.57110194107986
6,2,29,1,10248,1122.2290526527752,588.53293897558
6,2,29,2,10248,1040.359369397968,494.03088785227175
6,2,30,1,10556,1128.1682269372932,577.0714880599994
6,2,30,2,10556,1062.3699431928917,480.1930074949091
6,2,31,1,11015,1214.0037370725381,552.5346478390524
